"","seqnames","start","end","width","strand","gene_id"
"15102","chr15",37923952,37961318,37367,"-","382985"
"15103","chr15",80452240,80565156,112917,"-","383075"
"15104","chr16",10420557,10447362,26806,"-","383103"
"15105","chr17",37923506,37924555,1050,"+","383243"
"15106","chr17",55590370,55625192,34823,"-","383258"
"15107","chr17",72836453,72851195,14743,"+","383295"
"15108","chr18",40257023,40531630,274608,"+","383348"
"15109","chr1",13113457,13127163,13707,"-","383491"
"15110","chr1",107153940,107278361,124422,"-","383548"
"15111","chr1",136259797,136260873,1077,"-","383563"
"15112","chr1",179695297,179745271,49975,"-","383592"
"15113","chr1",173350879,173466040,115162,"+","383619"
"15114","chr2",25737009,25740097,3089,"+","383678"
"15115","chr2",67173834,67186212,12379,"+","383709"
"15116","chr2",157087055,157096482,9428,"+","383766"
"15117","chr2",118699103,118703963,4861,"-","383787"
"15118","chr4",43957401,43979118,21718,"+","384009"
"15119","chr4",128615443,128618619,3177,"-","384059"
"15120","chr4",129136999,129144593,7595,"+","384061"
"15121","chr4",141618824,141623821,4998,"-","384071"
"15122","chr4",144270633,144280488,9856,"-","384077"
"15123","chr5",77004055,77010606,6552,"+","384185"
"15124","chr5",92555069,92591279,36211,"+","384198"
"15125","chr5",107402736,107430035,27300,"+","384214"
"15126","chr5",109043360,109059569,16210,"-","384219"
"15127","chr5",109330162,109370247,40086,"+","384220"
"15128","chr5",109419688,109458459,38772,"+","384221"
"15129","chr5",138820080,138821619,1540,"+","384244"
"15130","chr5",115333239,115341178,7940,"-","384281"
"15131","chr5",137105644,137116209,10566,"-","384309"
"15132","chr6",85423886,85428877,4992,"+","384452"
"15133","chr7",5146490,5147422,933,"-","384522"
"15134","chr7",10153206,10176573,23368,"-","384534"
"15135","chr7",17150282,17164253,13972,"+","384557"
"15136","chr7",18925888,18965319,39432,"+","384569"
"15137","chr7",23865520,23866449,930,"-","384572"
"15138","chr7",31375592,31376916,1325,"+","384585"
"15139","chr7",32441541,32442722,1182,"+","384589"
"15140","chr7",35238791,35275533,36743,"-","384605"
"15141","chr7",45183624,45204892,21269,"-","384619"
"15142","chr7",68618838,68619557,720,"+","384639"
"15143","chr7",21162185,21163108,924,"+","384695"
"15144","chr7",21011532,21012455,924,"-","384696"
"15145","chr7",103249737,103252505,2769,"-","384701"
"15146","chr7",104959792,104960730,939,"-","384703"
"15147","chr7",27153714,27158668,4955,"+","384724"
"15148","chr7",107105912,107106859,948,"-","384732"
"15149","chr7",6286579,6307883,21305,"+","384763"
"15150","chr3",124556352,124581101,24750,"-","384775"
"15151","chr8",10984681,11008458,23778,"-","384783"
"15152","chr8",40793273,40797303,4031,"+","384806"
"15153","chr8",43624951,43627276,2326,"-","384813"
"15154","chr8",109340691,109340864,174,"-","384864"
"15155","chr3",90726906,90741517,14612,"+","384997"
"15156","chr14",44492463,44506345,13883,"+","385138"
"15157","chr3",28892617,28926724,34108,"+","385263"
"15158","chrX",8327424,8336237,8814,"+","385312"
"15159","chrX",9849703,9850255,553,"+","385317"
"15160","chrX",14211148,14211661,514,"+","385328"
"15161","chrX",21115820,21121192,5373,"+","385338"
"15162","chrX",37213804,37222258,8455,"-","385343"
"15163","chrX",50895180,50942710,47531,"-","385354"
"15164","chrX",73033981,73037103,3123,"-","385377"
"15165","chrX",74150944,74167838,16895,"-","385380"
"15166","chrX",93968659,93975470,6812,"+","385493"
"15167","chrY",13132950,18061812,4928863,"-","385550"
"15168","chr16",22985854,23029482,43629,"-","385643"
"15169","chr16",55839953,55895285,55333,"-","385658"
"15170","chr16",96158407,96192271,33865,"-","385668"
"15171","chr16",3847268,3858880,11613,"+","385674"
"15172","chr17",36942918,36947986,5069,"+","386454"
"15173","chr17",35552128,35557180,5053,"+","386463"
"15174","chr6",23648869,23650305,1437,"-","386611"
"15175","chr17",23668614,23673882,5269,"-","386612"
"15176","chr2",151494182,151511414,17233,"+","386649"
"15177","chr7",28267881,28269272,1392,"+","386655"
"15178","chr3",73047265,73057803,10539,"-","386750"
"15179","chr12",74296668,74302008,5341,"+","386753"
"15180","chrX",8366978,8375390,8413,"+","387131"
"15181","chrX",8454345,8461726,7382,"-","387132"
"15182","chr3",88215598,88215686,89,"+","387133"
"15183","chr14",61627795,61631972,4178,"-","387134"
"15184","chr14",115043851,115043946,96,"+","387135"
"15185","chr2",180389048,180389124,77,"+","387136"
"15186","chr14",115044157,115044263,107,"+","387139"
"15187","chr11",86584067,86584158,92,"-","387140"
"15188","chr11",75463716,75463810,95,"+","387141"
"15189","chr13",63301208,63302871,1664,"+","387142"
"15190","chr4",101346945,101347027,83,"-","387143"
"15191","chr2",74726070,74726137,68,"+","387144"
"15192","chr2",26591357,26591429,73,"+","387145"
"15193","chr12",109592846,109592915,70,"+","387146"
"15194","chr1",128202361,128202430,70,"+","387147"
"15195","chr2",84741115,84741178,64,"-","387149"
"15196","chr11",75173682,75173747,66,"+","387150"
"15197","chr18",10782909,10782976,68,"-","387151"
"15198","chr12",109734139,109734209,71,"+","387152"
"15199","chr9",106154124,106154213,90,"+","387153"
"15200","chr12",109595327,109595388,62,"+","387154"
"15201","chr3",118433857,118433929,73,"+","387155"
"15202","chr9",122682876,122682974,99,"+","387156"
"15203","chr7",101475376,101475443,68,"+","387157"
"15204","chr8",107550895,107553547,2653,"+","387158"
"15205","chr6",124717647,124717985,339,"-","387159"
"15206","chr11",87756864,87756927,64,"+","387160"
"15207","chr18",61649196,61649258,63,"-","387161"
"15208","chr11",78073005,78073070,66,"+","387162"
"15209","chr18",61647825,61647894,70,"-","387163"
"15210","chr11",43374397,43374461,65,"-","387164"
"15211","chr2",122640803,122640881,79,"+","387165"
"15212","chr6",51269812,51269910,99,"-","387166"
"15213","chr1",92850378,92850443,66,"+","387167"
"15214","chr7",45121757,45121821,65,"+","387168"
"15215","chr15",73254815,73254882,68,"-","387169"
"15216","chr11",96850393,96850465,73,"+","387170"
"15217","chr12",117250817,117250885,69,"+","387171"
"15218","chr12",109738433,109738498,66,"+","387172"
"15219","chr16",84714140,84714204,65,"+","387173"
"15220","chr14",61632027,61632110,84,"-","387174"
"15221","chr3",69009772,69009835,64,"+","387175"
"15222","chr2",38852735,38852810,76,"+","387176"
"15223","chr6",30165918,30165992,75,"-","387177"
"15224","chr6",30169668,30169737,70,"-","387178"
"15225","chr9",89802260,89802328,69,"-","387179"
"15226","chr16",18327401,18327465,65,"-","387180"
"15227","chr3",157544279,157544349,71,"+","387181"
"15228","chr18",24429110,24429170,61,"-","387182"
"15229","chrX",7247989,7248056,68,"-","387183"
"15230","chr9",67236660,67236726,67,"-","387185"
"15231","chr9",108568319,108568392,74,"+","387186"
"15232","chr19",6264844,6264932,89,"+","387187"
"15233","chr11",79711969,79712034,66,"+","387188"
"15234","chr1",185313319,185313385,67,"+","387189"
"15235","chr11",70235042,70235135,94,"+","387190"
"15236","chr11",96265164,96265265,102,"+","387191"
"15237","chr9",21496495,21496564,70,"-","387194"
"15238","chrX",52741983,52742066,84,"-","387195"
"15239","chrX",67988096,67988161,66,"-","387197"
"15240","chr7",139957689,139957760,72,"-","387198"
"15241","chr12",112130880,112130955,76,"+","387199"
"15242","chr19",22750605,22750672,68,"+","387200"
"15243","chr1",193507463,193507530,68,"-","387201"
"15244","chr1",20679010,20679082,73,"+","387202"
"15245","chr4",40722917,40722995,79,"+","387203"
"15246","chr14",54949060,54949142,83,"-","387204"
"15247","chr7",141221384,141221493,110,"-","387206"
"15248","chr7",64205806,64205911,106,"+","387207"
"15249","chr11",75173388,75173478,91,"+","387208"
"15250","chr1",162223368,162223477,110,"+","387210"
"15251","chr1",185313581,185313692,112,"+","387211"
"15252","chr11",28757012,28757083,72,"+","387212"
"15253","chr11",28763728,28763835,108,"+","387213"
"15254","chr8",84208518,84208592,75,"+","387216"
"15255","chr13",63300484,63300557,74,"+","387217"
"15256","chr9",119031796,119031885,90,"+","387218"
"15257","chr1",74394310,74394394,85,"+","387219"
"15258","chr8",84208672,84208758,87,"+","387220"
"15259","chr13",63300712,63300784,73,"+","387221"
"15260","chr6",31062660,31062747,88,"-","387222"
"15261","chr6",31063023,31063495,473,"-","387223"
"15262","chr1",195037547,195037634,88,"+","387224"
"15263","chr1",23272269,23272339,71,"+","387225"
"15264","chr15",68334715,68337510,2796,"-","387226"
"15265","chr4",120769534,120769622,89,"-","387227"
"15266","chr15",68338295,68341289,2995,"-","387228"
"15267","chr16",77598936,77599000,65,"+","387229"
"15268","chr17",17830188,17830257,70,"+","387230"
"15269","chr18",65248861,65248926,66,"+","387231"
"15270","chr14",64590657,64590741,85,"+","387233"
"15271","chr17",17830812,17830879,68,"+","387235"
"15272","chr9",41581926,41582002,77,"+","387236"
"15273","chr6",29022619,29022691,73,"+","387237"
"15274","chr2",32318460,32318569,110,"+","387239"
"15275","chr4",156054896,156054985,90,"-","387242"
"15276","chr4",156055681,156055750,70,"-","387243"
"15277","chr13",48538179,48538272,94,"-","387244"
"15278","chr15",85707319,85707403,85,"+","387245"
"15279","chr16",77599657,77599750,94,"+","387246"
"15280","chr13",48536012,48536114,103,"-","387247"
"15281","chr17",17830352,17830444,93,"+","387248"
"15282","chr9",106178840,106178927,88,"+","387249"
"15283","chr10",122985074,122985831,758,"-","387251"
"15284","chr13",48537829,48537917,89,"-","387252"
"15285","chrX",151912346,151912428,83,"+","387253"
"15286","chr9",76225880,76323856,97977,"-","387285"
"15287","chr6",148232430,148444389,211960,"-","387314"
"15288","chr8",21823539,21831296,7758,"+","387334"
"15289","chr6",132762131,132763174,1044,"+","387339"
"15290","chr6",131684836,131685744,909,"-","387340"
"15291","chr6",131677960,131678886,927,"-","387341"
"15292","chr6",131659118,131660149,1032,"-","387342"
"15293","chr6",132980015,132980965,951,"-","387343"
"15294","chr6",132868008,132869009,1002,"+","387344"
"15295","chr6",132893011,132893940,930,"+","387345"
"15296","chr6",131689134,131690063,930,"-","387346"
"15297","chr6",23969161,23970060,900,"-","387347"
"15298","chr6",132656953,132657844,892,"+","387348"
"15299","chr6",132700090,132701007,918,"-","387349"
"15300","chr6",132754730,132755659,930,"+","387351"
"15301","chr6",132909651,132910587,937,"+","387352"
"15302","chr6",42434535,42435464,930,"+","387353"
"15303","chr6",132951102,132952066,965,"+","387354"
"15304","chr6",131629823,131630912,1090,"-","387355"
"15305","chr6",132956884,132957919,1036,"-","387356"
"15306","chr4",35152056,35154005,1950,"+","387510"
"15307","chr2",51627511,51628408,898,"+","387511"
"15308","chr6",42405434,42406526,1093,"+","387512"
"15309","chr6",40612315,40613310,996,"-","387513"
"15310","chr6",42400238,42401119,882,"+","387514"
"15311","chr6",42215328,42216287,960,"+","387515"
"15312","chr6",54816916,54893500,76585,"+","387524"
"15313","chr6",41968140,41973090,4951,"+","387564"
"15314","chr11",114956116,114969157,13042,"-","387565"
"15315","chrX",8803691,8809386,5696,"+","387586"
"15316","chr15",57694665,57839832,145168,"+","387609"
"15317","chr6",133054817,133055816,1000,"-","387616"
"15318","chr15",100353200,100361840,8641,"+","393082"
"15319","chr1",107078167,107083506,5340,"-","394252"
"15320","chr1",88055388,88219004,163617,"+","394430"
"15321","chr1",88095062,88220002,124941,"+","394432"
"15322","chr1",88166012,88218997,52986,"+","394433"
"15323","chr1",88070800,88218997,148198,"+","394434"
"15324","chr1",88103252,88219003,115752,"+","394435"
"15325","chr1",88211959,88218997,7039,"+","394436"
"15326","chr19",7092001,7105729,13729,"-","396184"
"15327","chr4",132348014,132353686,5673,"-","399101"
"15328","chr12",69803750,69893200,89451,"-","399510"
"15329","chr9",45138395,45154152,15758,"+","399548"
"15330","chr17",36812171,36815564,3394,"+","399549"
"15331","chr12",95692226,95785215,92990,"+","399558"
"15332","chr12",112976482,112978945,2464,"+","399566"
"15333","chr2",115581716,115778768,197053,"+","399568"
"15334","chr4",98793768,98798900,5133,"+","399570"
"15335","chrX",136954988,136976869,21882,"-","399591"
"15336","chr19",4839366,4842528,3163,"+","399599"
"15337","chr15",60818994,60825080,6087,"-","399603"
"15338","chr11",103697724,103722832,25109,"+","399609"
"15339","chr17",87192216,87194942,2727,"-","399626"
"15340","chr3",93651542,93652686,1145,"-","399673"
"15341","chr3",93826020,93827117,1098,"+","399674"
"15342","chr3",93796398,93797510,1113,"+","399675"
"15343","chr3",93960292,94072644,112353,"-","399676"
"15344","chr2",105536080,105670330,134251,"-","402728"
"15345","chr1",151138034,151142345,4312,"+","402734"
"15346","chr19",8651799,8663335,11537,"-","402757"
"15347","chr18",32359053,32378278,19226,"-","402767"
"15348","chr15",96051603,96079553,27951,"-","402773"
"15349","chr3",128117015,128231606,114592,"-","402774"
"15350","chr6",42587213,42597692,10480,"-","403088"
"15351","chr2",144033059,144073979,40921,"+","403171"
"15352","chr2",152572744,152574944,2201,"+","403172"
"15353","chr5",34915088,34923839,8752,"+","403174"
"15354","chr3",84593574,84597032,3459,"+","403175"
"15355","chr5",110099969,110105953,5985,"+","403178"
"15356","chr1",181509633,181511451,1819,"-","403180"
"15357","chr1",44204070,44218961,14892,"-","403183"
"15358","chr8",13705889,13743414,37526,"+","403185"
"15359","chr7",19228334,19247868,19535,"+","403187"
"15360","chr11",58446149,58452923,6775,"-","403200"
"15361","chr13",97733498,97747411,13914,"-","403201"
"15362","chr19",10740947,10786043,45097,"+","403202"
"15363","chr12",35925620,35949736,24117,"+","403205"
"15364","chr8",114418086,114425846,7761,"+","403395"
"15365","chr9",76164102,76213657,49556,"-","404194"
"15366","chr19",40037940,40073827,35888,"-","404195"
"15367","chr1",174117091,174118014,924,"-","404222"
"15368","chr7",48642803,48643811,1009,"-","404238"
"15369","chr7",48167983,48169019,1037,"-","404239"
"15370","chr7",48388526,48389648,1123,"+","404240"
"15371","chr7",48020971,48027597,6627,"-","404242"
"15372","chr7",5453827,5454759,933,"-","404284"
"15373","chr7",5883580,5884542,963,"-","404285"
"15374","chr7",23928386,23929357,972,"+","404286"
"15375","chr7",24003091,24004247,1157,"+","404288"
"15376","chr7",23983961,23985040,1080,"+","404289"
"15377","chr7",23753911,23754852,942,"+","404291"
"15378","chr17",37672025,37672990,966,"+","404308"
"15379","chr16",59097981,59101853,3873,"-","404309"
"15380","chr16",59215685,59216615,931,"-","404310"
"15381","chr16",59361299,59362216,918,"-","404311"
"15382","chr15",98312589,98313548,960,"-","404314"
"15383","chr8",72057660,72058675,1016,"+","404315"
"15384","chr11",74195505,74196446,942,"+","404316"
"15385","chr7",103186603,103187541,939,"+","404317"
"15386","chr7",105121459,105122406,948,"+","404318"
"15387","chr14",51070311,51071442,1132,"-","404319"
"15388","chr10",129260963,129261901,939,"+","404321"
"15389","chr9",38848116,38849042,927,"+","404322"
"15390","chr2",86145791,86146732,942,"-","404323"
"15391","chr2",86275559,86276485,927,"-","404324"
"15392","chr2",86374463,86375410,948,"-","404325"
"15393","chr2",87212894,87213874,981,"+","404327"
"15394","chr2",87308764,87309759,996,"+","404328"
"15395","chr2",88273040,88278402,5363,"-","404329"
"15396","chr2",88745960,88746886,927,"-","404330"
"15397","chr2",89721103,89722201,1099,"-","404331"
"15398","chr13",21555040,21556020,981,"-","404335"
"15399","chr11",49563923,49564860,938,"+","404336"
"15400","chr11",49523721,49524660,940,"+","404337"
"15401","chr19",13529675,13530622,948,"+","404339"
"15402","chr11",58665561,58666544,984,"+","404346"
"15403","chr2",86593412,86598966,5555,"-","404473"
"15404","chr1",93373930,93404303,30374,"+","404545"
"15405","chr4",88571229,88571798,570,"-","404549"
"15406","chr10",61738665,61784147,45483,"-","404634"
"15407","chr3",88081971,88121048,39078,"+","404710"
"15408","chr9",37729977,37731104,1128,"-","406176"
"15409","chr2",90252069,90252986,918,"-","406186"
"15410","chrX",136138996,136140443,1448,"+","406217"
"15411","chr15",89059734,89070907,11174,"+","406218"
"15412","chr15",101431038,101438804,7767,"-","406219"
"15413","chr15",101858731,101869705,10975,"-","406220"
"15414","chr11",99537485,99543158,5674,"-","406221"
"15415","chr15",101754259,101763504,9246,"-","406222"
"15416","chr15",101624028,101628188,4161,"-","406223"
"15417","chr2",167642608,167689822,47215,"-","407243"
"15418","chr13",73319838,73328542,8705,"-","407785"
"15419","chrX",106206883,106221158,14276,"-","407786"
"15420","chr17",34398820,34460734,61915,"+","407788"
"15421","chr8",121907833,121919690,11858,"+","407789"
"15422","chr10",127514967,127517154,2188,"+","407790"
"15423","chr4",153947633,153950503,2871,"-","407793"
"15424","chr8",65085613,65129563,43951,"-","407795"
"15425","chr13",49504810,49532789,27980,"+","407800"
