"","seqnames","start","end","width","strand","gene_id"
"8512","chr15",40486588,40936138,449551,"+","22762"
"8513","chr2",25217012,25221146,4135,"-","227620"
"8514","chr2",25315008,25316614,1607,"-","227622"
"8515","chr2",25438538,25463966,25429,"-","227624"
"8516","chr2",25555594,25558846,3253,"+","227627"
"8517","chr15",12047606,12115205,67600,"+","22763"
"8518","chr2",25632537,25635799,3263,"+","227630"
"8519","chr2",25698517,25702768,4252,"-","227631"
"8520","chr2",25719374,25773793,54420,"+","227632"
"8521","chr2",25782358,25838802,56445,"-","227634"
"8522","chr2",26064650,26092940,28291,"-","227638"
"8523","chrX",91319970,91368746,48777,"-","22764"
"8524","chr2",26218285,26236173,17889,"-","227644"
"8525","chr2",26264951,26300736,35786,"-","227648"
"8526","chr2",26809083,26819906,10824,"-","227656"
"8527","chr2",26876885,26883518,6634,"-","227659"
"8528","chrY",61650,133852,72203,"-","22767"
"8529","chr2",28352411,28360935,8525,"+","227671"
"8530","chr2",28695926,28761095,65170,"+","227674"
"8531","chrY",1362123,1426357,64235,"-","22768"
"8532","chr2",29616744,29643191,26448,"-","227682"
"8533","chr2",29643783,29653263,9481,"+","227683"
"8534","chr2",29952803,29979974,27172,"-","227693"
"8535","chr2",30028967,30033979,5013,"-","227695"
"8536","chr2",30122069,30137668,15600,"+","227696"
"8537","chr2",30139749,30141874,2126,"-","227697"
"8538","chr2",30141953,30199782,57830,"+","227699"
"8539","chr15",57878558,57908044,29487,"-","22770"
"8540","chr2",30200329,30214751,14423,"-","227700"
"8541","chr2",30828353,30837461,9109,"-","227707"
"8542","chr9",91255183,91260637,5455,"-","22771"
"8543","chr2",31526257,31536827,10571,"+","227715"
"8544","chr2",31661688,31666038,4351,"-","227717"
"8545","chr14",122874606,122879550,4945,"+","22772"
"8546","chr2",31829970,31909495,79526,"+","227720"
"8547","chr2",31951171,31966340,15170,"+","227721"
"8548","chr2",32006668,32090057,83390,"+","227723"
"8549","chrX",55283805,55294909,11105,"+","22773"
"8550","chr2",32270007,32306990,36984,"-","227731"
"8551","chr2",32431339,32439299,7961,"+","227733"
"8552","chr2",32632933,32639925,6993,"-","227736"
"8553","chr2",32731654,32780773,49120,"+","227737"
"8554","chr2",32780740,32816771,36032,"-","227738"
"8555","chr9",91263810,91284186,20377,"+","22774"
"8556","chr2",34262302,34480470,218169,"+","227743"
"8557","chr2",34634186,34655311,21126,"-","227746"
"8558","chr7",11072573,11080730,8158,"-","22775"
"8559","chr2",35111931,35163412,51482,"+","227753"
"8560","chr7",6628154,6649143,20990,"-","22776"
"8561","chr11",11586216,11672929,86714,"+","22778"
"8562","chr2",36860140,36861132,993,"-","227789"
"8563","chr1",69577784,69732534,154751,"-","22779"
"8564","chr11",98326007,98407345,81339,"-","22780"
"8565","chr2",37298805,37421957,123153,"+","227800"
"8566","chr2",37654510,38142904,488395,"-","227801"
"8567","chr10",128069471,128083049,13579,"-","22781"
"8568","chr1",193730660,193737126,6467,"+","22782"
"8569","chr2",44419942,44782756,362815,"-","227835"
"8570","chr5",31388479,31395900,7422,"-","22784"
"8571","chr2",122506975,122528399,21425,"-","22785"
"8572","chr19",10988787,10995091,6305,"-","22786"
"8573","chr2",49307006,49407129,100124,"+","227867"
"8574","chr7",127275875,127288804,12930,"-","22787"
"8575","chr5",136455975,136464494,8520,"+","22788"
"8576","chr2",50765204,50767366,2163,"+","227885"
"8577","chr1",132473283,132526183,52901,"-","22789"
"8578","chr5",21263090,21290983,27894,"-","22791"
"8579","chr2",57981550,58047942,66393,"-","227929"
"8580","chr6",42299827,42310145,10319,"+","22793"
"8581","chr2",58674109,58998684,324576,"-","227933"
"8582","chr2",58998907,59193262,194356,"+","227937"
"8583","chr2",62502384,62532166,29783,"+","227960"
"8584","chr2",68420470,68454520,34051,"+","227998"
"8585","chr2",69508177,69522296,14120,"+","228003"
"8586","chr2",69560876,69592116,31241,"+","228005"
"8587","chr2",70550465,70663537,113073,"-","228012"
"8588","chr2",70802620,70893663,91044,"-","228019"
"8589","chr2",71711329,71741915,30587,"+","228026"
"8590","chr2",73746507,73749351,2845,"-","228033"
"8591","chr2",75670234,75769407,99174,"+","228061"
"8592","chr2",77024132,77118682,94551,"-","228071"
"8593","chr2",79172648,79269145,96498,"-","228094"
"8594","chr2",84528077,84555321,27245,"-","228136"
"8595","chr2",84836709,84875991,39283,"-","228139"
"8596","chr2",84890617,84913205,22589,"+","228140"
"8597","chr2",85324249,85359092,34844,"-","228151"
"8598","chr2",86842089,86843151,1063,"+","228228"
"8599","chr2",90977517,91024025,46509,"-","228355"
"8600","chr2",91113397,91284799,171403,"-","228356"
"8601","chr2",91297688,91354058,56371,"+","228357"
"8602","chr2",91490275,91512477,22203,"+","228359"
"8603","chr2",91570295,91759006,188712,"+","228361"
"8604","chr2",92205203,92212102,6900,"-","228366"
"8605","chr2",92292922,92300675,7754,"-","228368"
"8606","chr2",104430641,104505582,74942,"+","228410"
"8607","chr2",104670898,104690007,19110,"-","228413"
"8608","chr2",109120895,109181903,61009,"+","228421"
"8609","chr2",110498297,110790401,292105,"-","228432"
"8610","chr2",111208791,111209708,918,"+","228443"
"8611","chr2",113671650,113688818,17169,"-","228482"
"8612","chr2",114019197,114027168,7972,"-","228491"
"8613","chr2",118727351,118750260,22910,"+","228536"
"8614","chr2",119094937,119096962,2026,"-","228543"
"8615","chr2",119114478,119124189,9712,"+","228545"
"8616","chr2",119568073,119576989,8917,"+","228550"
"8617","chr2",121371265,121632793,261529,"-","228564"
"8618","chr2",127530126,127555633,25508,"-","228576"
"8619","chr2",129284095,129362338,78244,"-","228592"
"8620","chr2",130121675,130196217,74543,"+","228598"
"8621","chr2",130533589,130665846,132258,"-","228602"
"8622","chr2",131059803,131073760,13958,"+","228607"
"8623","chr2",131317598,131350919,33322,"+","228608"
"8624","chr2",138082320,138113158,30839,"+","228662"
"8625","chr2",139319649,139463410,143762,"+","228677"
"8626","chr2",140055594,140215446,159853,"-","228684"
"8627","chr2",144194719,144233411,38693,"+","228714"
"8628","chr2",144419801,144421101,1301,"+","228715"
"8629","chr2",146681625,146795825,114201,"+","228730"
"8630","chr2",146909612,146911081,1470,"-","228731"
"8631","chr2",148576097,148581114,5018,"+","228756"
"8632","chr2",151398368,151415735,17368,"+","228765"
"8633","chr2",151541798,151567029,25232,"-","228769"
"8634","chr2",151668663,151700404,31742,"+","228770"
"8635","chr2",152163161,152169796,6636,"-","228775"
"8636","chr2",152194494,152202302,7809,"-","228777"
"8637","chr2",152241323,152270064,28742,"+","228778"
"8638","chr2",152737088,152748801,11714,"+","228785"
"8639","chr2",152857588,152881511,23924,"+","228787"
"8640","chr2",152891738,152907471,15734,"+","228788"
"8641","chr2",153171875,153229743,57869,"+","228790"
"8642","chr2",153726124,153738529,12406,"+","228796"
"8643","chr2",154016554,154046079,29526,"+","228801"
"8644","chr2",154049478,154066638,17161,"+","228802"
"8645","chr2",154439104,154472553,33450,"+","228807"
"8646","chr2",155103988,155183160,79173,"-","228812"
"8647","chr2",156022383,156135689,113307,"+","228829"
"8648","chr2",156439441,156590099,150659,"+","228836"
"8649","chr2",156665813,156681267,15455,"+","228839"
"8650","chr2",158008269,158054958,46690,"-","228846"
"8651","chr2",158235589,158324989,89401,"+","228850"
"8652","chr2",158492366,158592070,99705,"+","228852"
"8653","chr2",163264203,163281060,16858,"+","228858"
"8654","chr2",163294439,163298365,3927,"-","228859"
"8655","chr2",164704868,164716937,12070,"+","228866"
"8656","chr2",164825857,164860279,34423,"-","228869"
"8657","chr2",165102056,165113327,11272,"-","228875"
"8658","chr2",165202936,165213759,10824,"-","228876"
"8659","chr2",165609654,165722450,112797,"-","228880"
"8660","chr2",166840813,166860445,19633,"+","228889"
"8661","chr2",169459146,169897316,438171,"+","228911"
"8662","chr2",169934143,169968175,34033,"-","228913"
"8663","chr2",171861836,171868966,7131,"-","228942"
"8664","chr2",173901822,173925272,23451,"+","228960"
"8665","chr2",173935852,173948203,12352,"+","228961"
"8666","chr2",178145912,178149177,3266,"-","228966"
"8667","chr2",179646851,179711351,64501,"-","228980"
"8668","chr2",179854071,179897385,43315,"+","228983"
"8669","chr2",180460044,180476983,16940,"+","228993"
"8670","chr2",180639082,180655641,16560,"-","228994"
"8671","chr2",180701930,180717229,15300,"+","228998"
"8672","chr2",180962320,180976732,14413,"-","229003"
"8673","chr2",180986156,181022671,36516,"-","229004"
"8674","chr2",181099636,181116099,16464,"+","229007"
"8675","chr2",181329924,181333852,3929,"-","229011"
"8676","chr3",9250567,9285332,34766,"+","229055"
"8677","chr3",16083183,16117038,33856,"+","229096"
"8678","chr3",35964922,35991779,26858,"+","229211"
"8679","chr3",36078348,36121197,42850,"-","229214"
"8680","chr3",36762028,36951955,189928,"+","229227"
"8681","chr3",37303906,37319108,15203,"-","229228"
"8682","chr3",53292715,53311574,18860,"+","229277"
"8683","chr2",75497316,75507464,10149,"+","229279"
"8684","chr3",54916030,54941254,25225,"+","229285"
"8685","chr3",57229332,57245597,16266,"+","229302"
"8686","chr3",58329743,58361423,31681,"+","229317"
"8687","chr3",58649137,58689134,39998,"-","229320"
"8688","chr3",58900370,58905743,5374,"-","229323"
"8689","chr3",59729136,59741871,12736,"+","229333"
"8690","chr3",62333885,62409062,75178,"-","229357"
"8691","chr3",63780065,63823000,42936,"+","229363"
"8692","chr3",69811535,69832630,21096,"+","229389"
"8693","chr3",81736538,81760647,24110,"+","229445"
"8694","chr3",83702209,83844083,141875,"-","229473"
"8695","chr3",84247947,84284351,36405,"-","229474"
"8696","chr3",85378051,85458392,80342,"+","229487"
"8697","chr3",85463985,85550131,86147,"-","229488"
"8698","chr3",87180309,87196055,15747,"+","229499"
"8699","chr3",87726523,87734117,7595,"-","229503"
"8700","chr3",87734236,87744608,10373,"+","229504"
"8701","chr3",88140182,88166259,26078,"+","229512"
"8702","chr3",88214418,88229061,14644,"-","229517"
"8703","chr3",88548623,88579060,30438,"-","229521"
"8704","chr3",88709029,88717872,8844,"-","229524"
"8705","chr3",89240626,89254874,14249,"+","229534"
"8706","chr3",90070456,90084587,14132,"+","229541"
"8707","chr3",90097106,90162042,64937,"+","229542"
"8708","chr3",90195310,90237558,42249,"-","229543"
"8709","chr3",90892059,90894727,2669,"-","229550"
"8710","chr3",92304185,92304415,231,"-","229562"
"8711","chr3",92872745,92879427,6683,"+","229571"
"8712","chr3",93001195,93025298,24104,"+","229574"
"8713","chr3",94641489,94687489,46001,"+","229584"
"8714","chr3",95040842,95045031,4190,"-","229588"
"8715","chr3",95057596,95085998,28403,"-","229589"
"8716","chr3",95392856,95423169,30314,"+","229593"
"8717","chr3",95480127,95491781,11655,"-","229595"
"8718","chr3",95682428,95686151,3724,"-","229599"
"8719","chr3",95687893,95695853,7961,"-","229600"
"8720","chr3",95908450,95965052,56603,"+","229603"
"8721","chr3",96410585,96433742,23158,"-","229613"
"8722","chr3",96500298,96509993,9696,"+","229615"
"8723","chr3",100726416,100740848,14433,"+","229644"
"8724","chr3",101960619,102008616,47998,"-","229658"
"8725","chr3",102824469,102862112,37644,"+","229663"
"8726","chr3",102877937,102903643,25707,"+","229665"
"8727","chr3",103636619,103658541,21923,"+","229672"
"8728","chr3",103718043,103770543,52501,"+","229675"
"8729","chr3",104667999,104729757,61759,"+","229681"
"8730","chr3",106190302,106209100,18799,"-","229688"
"8731","chr3",106842422,106857240,14819,"+","229694"
"8732","chr3",107014213,107024650,10438,"-","229697"
"8733","chr3",107094210,107115033,20824,"+","229699"
"8734","chr3",107129028,107136207,7180,"-","229700"
"8735","chr3",107270466,107320936,50471,"-","229706"
"8736","chr3",107415450,107434628,19179,"-","229707"
"8737","chr3",107466038,107499466,33429,"-","229709"
"8738","chr3",107951239,107957800,6562,"-","229714"
"8739","chr3",107989253,107994695,5443,"+","229715"
"8740","chr3",108260987,108339440,78454,"-","229722"
"8741","chr3",108456831,108481758,24928,"+","229725"
"8742","chr3",108926067,108971327,45261,"+","229731"
"8743","chr3",114607281,114828174,220894,"+","229759"
"8744","chr3",115975471,116126950,151480,"-","229776"
"8745","chr3",116284254,116317505,33252,"-","229780"
"8746","chr3",116373716,116415198,41483,"-","229782"
"8747","chr3",117022063,117063794,41732,"-","229791"
"8748","chr3",124023955,124026178,2224,"+","229801"
"8749","chr3",134875527,134936504,60978,"+","229841"
"8750","chr3",137213009,137215586,2578,"-","229862"
"8751","chr3",138588870,138738163,149294,"-","229877"
"8752","chr3",142159898,142185308,25411,"+","229898"
"8753","chr3",142193302,142213047,19746,"+","229900"
"8754","chr3",142364044,142407874,43831,"+","229905"
"8755","chr3",142428211,142446569,18359,"+","229906"
"8756","chr3",144485587,144512266,26680,"-","229927"
"8757","chr3",144733229,144762005,28777,"-","229933"
"8758","chr3",145239172,145268209,29038,"+","229937"
"8759","chr3",152125779,152331104,205326,"-","229949"
"8760","chr4",21604627,21613110,8484,"-","230025"
"8761","chr4",21806822,21839273,32452,"+","230027"
"8762","chr4",40150810,40186858,36049,"-","230073"
"8763","chr4",40217696,40226401,8706,"-","230075"
"8764","chr4",41061460,41071372,9913,"-","230082"
"8765","chr4",42929599,42957612,28014,"+","230085"
"8766","chr4",43045382,43059075,13694,"-","230088"
"8767","chr4",43509016,43512532,3517,"-","230098"
"8768","chr4",43519898,43526597,6700,"+","230099"
"8769","chr4",43579800,43591736,11937,"-","230101"
"8770","chr4",43644807,43664112,19306,"+","230103"
"8771","chr4",45004115,45025284,21170,"-","230119"
"8772","chr4",45408796,45421638,12843,"-","230125"
"8773","chr4",45436148,45543700,107553,"-","230126"
"8774","chr4",47104825,47135914,31090,"+","230145"
"8775","chr4",48598065,48676003,77939,"+","230157"
"8776","chr4",49456404,49463981,7578,"-","230161"
"8777","chr4",49534089,49544417,10329,"+","230162"
"8778","chr4",49548867,49562355,13489,"-","230163"
"8779","chr4",56762552,56815203,52652,"-","230233"
"8780","chr4",56815201,56822477,7277,"+","230234"
"8781","chr4",56973008,57003263,30256,"-","230235"
"8782","chr4",58812903,58925597,112695,"-","230249"
"8783","chr4",59484740,59562236,77497,"-","230257"
"8784","chr4",59639093,59767175,128083,"+","230259"
"8785","chr4",63219822,63247387,27566,"+","230279"
"8786","chr4",70092961,70195962,103002,"-","230316"
"8787","chr4",86227189,86257926,30738,"-","230376"
"8788","chr4",86520318,86580726,60409,"+","230379"
"8789","chr4",87740534,88056915,316382,"+","230393"
"8790","chr4",88289545,88290363,819,"-","230396"
"8791","chr4",88322191,88322760,570,"-","230398"
"8792","chr4",88525442,88526105,664,"-","230405"
"8793","chr4",95709351,95744231,34881,"-","230459"
"8794","chr4",98590501,98602224,11724,"+","230484"
"8795","chr4",99496191,99585388,89198,"+","230500"
"8796","chr4",101320388,101331963,11576,"+","230514"
"8797","chr4",104488285,104549003,60719,"-","230558"
"8798","chr4",106295054,106312792,17739,"+","230576"
"8799","chr4",106323674,106327887,4214,"+","230577"
"8800","chr4",106406520,106420897,14378,"+","230579"
"8801","chr4",106739624,106760596,20973,"+","230582"
"8802","chr4",106987036,107032427,45392,"+","230584"
"8803","chr4",107107196,107307664,200469,"+","230587"
"8804","chr4",107854539,107890527,35989,"-","230590"
"8805","chr4",108132031,108232020,99990,"+","230594"
"8806","chr4",108237472,108251941,14470,"-","230596"
"8807","chr4",108311864,108396481,84618,"-","230597"
"8808","chr4",108673410,108734376,60967,"+","230598"
"8809","chr4",109079705,109117350,37646,"+","230603"
"8810","chr4",111547982,111575401,27420,"-","230612"
"8811","chr4",112383435,112447466,64032,"-","230613"
"8812","chr4",112477221,112959578,482358,"-","230622"
"8813","chr4",113835989,113917633,81645,"+","230623"
"8814","chr4",114914689,114927162,12474,"+","230639"
"8815","chr4",115410678,115449932,39255,"+","230648"
"8816","chr4",115457590,115484896,27307,"+","230649"
"8817","chr4",115748070,115769648,21579,"+","230654"
"8818","chr4",116224133,116228548,4416,"-","230657"
"8819","chr4",116393560,116478561,85002,"+","230661"
"8820","chr4",117567098,117587604,20507,"-","230673"
"8821","chr4",117809609,117852648,43040,"-","230674"
"8822","chr4",118035350,118081868,46519,"-","230676"
"8823","chr4",118213546,118216331,2786,"-","230678"
"8824","chr4",118897743,118905329,7587,"-","230696"
"8825","chr4",119212293,119301724,89432,"+","230700"
"8826","chr4",120731843,120770848,39006,"-","230709"
"8827","chr4",122878796,122893450,14655,"+","230718"
"8828","chr4",122939621,122976076,36456,"+","230721"
"8829","chr4",123465118,123507147,42030,"+","230726"
"8830","chr4",124528003,124532486,4484,"+","230734"
"8831","chr4",124559029,124563752,4724,"+","230735"
"8832","chr4",124707258,124732626,25369,"+","230737"
"8833","chr4",124795658,124805125,9468,"-","230738"
"8834","chr4",125735809,125766578,30770,"+","230751"
"8835","chr4",125825247,125827118,1872,"+","230752"
"8836","chr4",125841327,125879954,38628,"-","230753"
"8837","chr4",126287098,126291615,4518,"+","230757"
"8838","chr4",128450329,128483356,33028,"-","230761"
"8839","chr4",129254059,129255824,1766,"-","230766"
"8840","chr4",129292861,129296337,3477,"-","230767"
"8841","chr4",129353599,129374082,20484,"-","230770"
"8842","chr4",129662322,129699877,37556,"+","230775"
"8843","chr4",129807461,129816406,8946,"-","230777"
"8844","chr4",129930741,129952830,22090,"-","230779"
"8845","chr4",132048722,132066414,17693,"-","230784"
"8846","chr4",132338272,132352279,14008,"-","230787"
"8847","chr4",132455128,132478466,23339,"-","230789"
